current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance	filename
2016-07-01	2015-07-01	wolf	7.19	2018-07-01	2017-07-01	3	359984	2588637.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	6.23	2017-07-01	2016-07-01	3	366025	2280444.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	7.36	2018-07-01	2017-07-01	3	365420	2687950.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	8.73	2019-07-01	2018-07-01	3	363000	3168467.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	7.23	2018-07-01	2017-07-01	3	364816	2638590.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	8.23	2019-07-01	2018-07-01	3	362400	2981637.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	9.16	2020-07-01	2019-07-01	3	88184	807326.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf	7.8	2019-07-01	2018-07-01	3	360000	2806476.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf	7.95	2020-07-01	2019-07-01	3	87600	696724.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	wolf	6.95	2020-07-01	2019-07-01	3	21316	148080.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	2.11	1997-07-01	1996-07-01	3	1936	4082.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	1.99	1998-07-01	1997-07-01	3	7568	15093.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	3.03	1999-07-01	1998-07-01	3	9636	29195.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	1.66	1998-07-01	1997-07-01	3	29584	49252.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	2.81	1999-07-01	1998-07-01	3	37668	105905.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	4.12	2000-07-01	1999-07-01	3	44204	182025.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	3.39	1999-07-01	1998-07-01	3	47961	162398.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	4.86	2000-07-01	1999-07-01	3	56283	273295.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	4.77	2001-07-01	2000-07-01	3	53217	253955.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	4.35	2000-07-01	1999-07-01	3	66049	287242.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	5.18	2001-07-01	2000-07-01	3	62451	323449.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	7.66	2002-07-01	2001-07-01	3	103828	795308.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	4.82	2001-07-01	2000-07-01	3	59049	284510.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	6.78	2002-07-01	2001-07-01	3	98172	665697.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	8.37	2003-07-01	2002-07-01	3	110808	927976.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	5.98	2002-07-01	2001-07-01	3	163216	976664.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	7.6	2003-07-01	2002-07-01	3	184224	1399481.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	8.52	2004-07-01	2003-07-01	3	223816	1907135.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	5.63	2003-07-01	2002-07-01	3	207936	1171240.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	4.51	2004-07-01	2003-07-01	3	252624	1140531.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	5.56	2005-07-01	2004-07-01	3	273144	1518047.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	1.86	2004-07-01	2003-07-01	3	306916	572256.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	2.91	2005-07-01	2004-07-01	3	331846	967315.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	4.0	2006-07-01	2005-07-01	3	282540	1130440.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	2.88	2005-07-01	2004-07-01	3	358801	1031644.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	3.41	2006-07-01	2005-07-01	3	305490	1042674.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	4.43	2007-07-01	2006-07-01	3	336039	1487065.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	2.93	2006-07-01	2005-07-01	3	260100	760838.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	3.43	2007-07-01	2006-07-01	3	286110	982149.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	3.9	2008-07-01	2007-07-01	3	294270	1147343.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	2.57	2007-07-01	2006-07-01	3	314721	807978.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	2.68	2008-07-01	2007-07-01	3	323697	869097.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	3.09	2009-07-01	2008-07-01	3	329307	1015931.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.43	2008-07-01	2007-07-01	3	332929	808800.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.52	2009-07-01	2008-07-01	3	338699	852445.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.76	2010-07-01	2009-07-01	3	274652	757455.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.01	2009-07-01	2008-07-01	3	344569	693866.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.11	2010-07-01	2009-07-01	3	279412	590342.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.39	2011-07-01	2010-07-01	3	349852	836524.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	2.12	2010-07-01	2009-07-01	3	226576	479354.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	2.4	2011-07-01	2010-07-01	3	283696	680192.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	3.24	2012-07-01	2011-07-01	3	285600	926521.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	2.55	2011-07-01	2010-07-01	3	355216	905072.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	3.23	2012-07-01	2011-07-01	3	357600	1156727.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	3.79	2013-07-01	2012-07-01	3	358792	1360847.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	2.86	2012-07-01	2011-07-01	3	360000	1028120.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	3.17	2013-07-01	2012-07-01	3	361200	1146481.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	4.04	2014-07-01	2013-07-01	3	363000	1466468.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	2.57	2013-07-01	2012-07-01	3	362404	931200.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	3.03	2014-07-01	2013-07-01	3	364210	1105307.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	4.51	2015-07-01	2014-07-01	3	363608	1640174.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	3.04	2014-07-01	2013-07-01	3	366025	1112808.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	4.2	2015-07-01	2014-07-01	3	365420	1533580.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	5.15	2016-07-01	2015-07-01	3	360580	1856489.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	3.68	2015-07-01	2014-07-01	3	364816	1342956.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	3.74	2016-07-01	2015-07-01	3	359984	1347117.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	4.26	2017-07-01	2016-07-01	3	365420	1555633.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	2.89	2016-07-01	2015-07-01	3	355216	1027994.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	3.03	2017-07-01	2016-07-01	3	360580	1091593.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	2.92	2018-07-01	2017-07-01	3	359984	1052751.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	2.88	2017-07-01	2016-07-01	3	366025	1053426.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	2.8	2018-07-01	2017-07-01	3	365420	1023244.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	3.91	2019-07-01	2018-07-01	3	363000	1419329.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	2.67	2018-07-01	2017-07-01	3	364816	975630.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	3.77	2019-07-01	2018-07-01	3	362400	1367364.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	4.35	2020-07-01	2019-07-01	3	88184	383505.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf_nonepitope	4.44	2019-07-01	2018-07-01	3	360000	1597544.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf_nonepitope	4.74	2020-07-01	2019-07-01	3	87600	414909.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	wolf_nonepitope	4.53	2020-07-01	2019-07-01	3	21316	96574.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	0.7	1997-07-01	1996-07-01	3	1936	1346.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	1.5	1998-07-01	1997-07-01	3	7568	11325.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	1.63	1999-07-01	1998-07-01	3	9636	15710.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.96	1998-07-01	1997-07-01	3	29584	28332.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.63	1999-07-01	1998-07-01	3	37668	23725.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.62	2000-07-01	1999-07-01	3	44204	27309.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.13	1999-07-01	1998-07-01	3	47961	6024.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.11	2000-07-01	1999-07-01	3	56283	5957.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.12	2001-07-01	2000-07-01	3	53217	6621.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.08	2000-07-01	1999-07-01	3	66049	5592.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.1	2001-07-01	2000-07-01	3	62451	6501.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.14	2002-07-01	2001-07-01	3	103828	14666.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	0.12	2001-07-01	2000-07-01	3	59049	7214.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	0.16	2002-07-01	2001-07-01	3	98172	15687.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	1.43	2003-07-01	2002-07-01	3	110808	158591.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	0.19	2002-07-01	2001-07-01	3	163216	31730.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	1.42	2003-07-01	2002-07-01	3	184224	261512.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	3.14	2004-07-01	2003-07-01	3	223816	702009.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	1.38	2003-07-01	2002-07-01	3	207936	286320.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	2.18	2004-07-01	2003-07-01	3	252624	550752.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	3.98	2005-07-01	2004-07-01	3	273144	1086133.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	1.5	2004-07-01	2003-07-01	3	306916	459376.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	2.2	2005-07-01	2004-07-01	3	331846	731111.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	2.74	2006-07-01	2005-07-01	3	282540	773948.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	0.72	2005-07-01	2004-07-01	3	358801	259330.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	1.0	2006-07-01	2005-07-01	3	305490	305224.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	1.07	2007-07-01	2006-07-01	3	336039	359622.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.61	2006-07-01	2005-07-01	3	260100	159514.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.41	2007-07-01	2006-07-01	3	286110	116758.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.48	2008-07-01	2007-07-01	3	294270	142320.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.07	2007-07-01	2006-07-01	3	314721	23274.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.14	2008-07-01	2007-07-01	3	323697	45684.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.63	2009-07-01	2008-07-01	3	329307	206274.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	0.2	2008-07-01	2007-07-01	3	332929	65118.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	0.66	2009-07-01	2008-07-01	3	338699	223804.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	1.91	2010-07-01	2009-07-01	3	274652	525020.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	0.92	2009-07-01	2008-07-01	3	344569	317082.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	1.56	2010-07-01	2009-07-01	3	279412	436253.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	1.72	2011-07-01	2010-07-01	3	349852	601651.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.33	2010-07-01	2009-07-01	3	226576	74984.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.3	2011-07-01	2010-07-01	3	283696	84365.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.66	2012-07-01	2011-07-01	3	285600	189642.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.22	2011-07-01	2010-07-01	3	355216	78154.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.51	2012-07-01	2011-07-01	3	357600	180712.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.78	2013-07-01	2012-07-01	3	358792	280007.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.51	2012-07-01	2011-07-01	3	360000	182878.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.52	2013-07-01	2012-07-01	3	361200	186980.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.73	2014-07-01	2013-07-01	3	363000	264888.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.28	2013-07-01	2012-07-01	3	362404	100754.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.38	2014-07-01	2013-07-01	3	364210	139191.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.96	2015-07-01	2014-07-01	3	363608	350574.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.37	2014-07-01	2013-07-01	3	366025	135776.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.79	2015-07-01	2014-07-01	3	365420	287796.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.95	2016-07-01	2015-07-01	3	360580	340918.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.63	2015-07-01	2014-07-01	3	364816	230810.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.54	2016-07-01	2015-07-01	3	359984	195277.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.57	2017-07-01	2016-07-01	3	365420	208555.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.33	2016-07-01	2015-07-01	3	355216	116128.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.33	2017-07-01	2016-07-01	3	360580	117512.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.32	2018-07-01	2017-07-01	3	359984	116897.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.31	2017-07-01	2016-07-01	3	366025	112996.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.3	2018-07-01	2017-07-01	3	365420	110720.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.52	2019-07-01	2018-07-01	3	363000	189836.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.3	2018-07-01	2017-07-01	3	364816	107698.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.51	2019-07-01	2018-07-01	3	362400	185445.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.57	2020-07-01	2019-07-01	3	88184	50330.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	koel	0.66	2019-07-01	2018-07-01	3	360000	236934.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	koel	0.69	2020-07-01	2019-07-01	3	87600	60582.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	koel	0.69	2020-07-01	2019-07-01	3	21316	14728.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	1.47	1997-07-01	1996-07-01	3	1936	2850.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	1.44	1998-07-01	1997-07-01	3	7568	10915.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	2.03	1999-07-01	1998-07-01	3	9636	19559.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	1.29	1998-07-01	1997-07-01	3	29584	38186.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	1.94	1999-07-01	1998-07-01	3	37668	73049.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	2.89	2000-07-01	1999-07-01	3	44204	127875.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	2.2	1999-07-01	1998-07-01	3	47961	105338.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	3.25	2000-07-01	1999-07-01	3	56283	182752.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	3.48	2001-07-01	2000-07-01	3	53217	184965.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	2.97	2000-07-01	1999-07-01	3	66049	195958.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	3.83	2001-07-01	2000-07-01	3	62451	239003.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	4.63	2002-07-01	2001-07-01	3	103828	480622.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	3.46	2001-07-01	2000-07-01	3	59049	204338.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	4.05	2002-07-01	2001-07-01	3	98172	397875.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	4.46	2003-07-01	2002-07-01	3	110808	494358.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	3.53	2002-07-01	2001-07-01	3	163216	575924.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	4.35	2003-07-01	2002-07-01	3	184224	801937.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	4.66	2004-07-01	2003-07-01	3	223816	1043848.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	3.36	2003-07-01	2002-07-01	3	207936	699202.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	2.77	2004-07-01	2003-07-01	3	252624	699721.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	3.54	2005-07-01	2004-07-01	3	273144	967668.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	stem	1.38	2004-07-01	2003-07-01	3	306916	424368.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	stem	2.11	2005-07-01	2004-07-01	3	331846	699678.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	stem	2.76	2006-07-01	2005-07-01	3	282540	778544.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	stem	1.82	2005-07-01	2004-07-01	3	358801	653596.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	stem	2.12	2006-07-01	2005-07-01	3	305490	647715.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	stem	3.44	2007-07-01	2006-07-01	3	336039	1154502.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	stem	1.97	2006-07-01	2005-07-01	3	260100	513228.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	stem	2.9	2007-07-01	2006-07-01	3	286110	829182.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	stem	3.57	2008-07-01	2007-07-01	3	294270	1051606.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
