current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
2007-07-01	2006-07-01	stem_ep	0.66	2008-07-01	2007-07-01	0	234112	153942
2007-07-01	2006-07-01	stem_ep	1.17	2009-07-01	2008-07-01	0	257920	302026
2008-07-01	2007-07-01	stem_ep	0.6	2008-07-01	2007-07-01	0	222784	133074
2008-07-01	2007-07-01	stem_ep	0.83	2009-07-01	2008-07-01	0	245440	203115
2008-07-01	2007-07-01	stem_ep	0.88	2010-07-01	2009-07-01	0	177472	156199
2009-07-01	2008-07-01	stem_ep	0.41	2009-07-01	2008-07-01	0	270400	110506
2009-07-01	2008-07-01	stem_ep	0.29	2010-07-01	2009-07-01	0	195520	57638
2009-07-01	2008-07-01	stem_ep	0.34	2011-07-01	2010-07-01	0	282360	95412
2010-07-01	2009-07-01	stem_ep	0.13	2010-07-01	2009-07-01	0	141376	17882
2010-07-01	2009-07-01	stem_ep	0.17	2011-07-01	2010-07-01	0	204168	34637
2010-07-01	2009-07-01	stem_ep	0.11	2012-07-01	2011-07-01	0	201912	21445
2011-07-01	2010-07-01	stem_ep	0.2	2011-07-01	2010-07-01	0	294849	58530
2011-07-01	2010-07-01	stem_ep	0.15	2012-07-01	2011-07-01	0	291591	43058
2011-07-01	2010-07-01	stem_ep	0.27	2013-07-01	2012-07-01	0	305709	81199
2012-07-01	2011-07-01	stem_ep	0.08	2012-07-01	2011-07-01	0	288369	24488
2012-07-01	2011-07-01	stem_ep	0.23	2013-07-01	2012-07-01	0	302331	68229
2012-07-01	2011-07-01	stem_ep	0.58	2014-07-01	2013-07-01	0	306627	176519
2013-07-01	2012-07-01	stem_ep	0.32	2013-07-01	2012-07-01	0	316969	101964
2013-07-01	2012-07-01	stem_ep	0.61	2014-07-01	2013-07-01	0	321473	195614
2013-07-01	2012-07-01	stem_ep	0.49	2015-07-01	2014-07-01	0	334422	162336
2014-07-01	2013-07-01	stem_ep	0.77	2014-07-01	2013-07-01	0	326041	250370
2014-07-01	2013-07-01	stem_ep	0.74	2015-07-01	2014-07-01	0	339174	251092
2014-07-01	2013-07-01	stem_ep	0.71	2016-07-01	2015-07-01	0	342029	243049
2015-07-01	2014-07-01	stem_ep	0.58	2015-07-01	2014-07-01	0	352836	205792
2015-07-01	2014-07-01	stem_ep	0.52	2016-07-01	2015-07-01	0	355806	183882
2015-07-01	2014-07-01	stem_ep	0.61	2017-07-01	2016-07-01	0	363528	221004
2016-07-01	2015-07-01	stem_ep	0.41	2016-07-01	2015-07-01	0	358801	147436
2016-07-01	2015-07-01	stem_ep	0.5	2017-07-01	2016-07-01	0	366588	183417
2016-07-01	2015-07-01	stem_ep	0.38	2018-07-01	2017-07-01	0	362994	139555
2017-07-01	2016-07-01	stem_ep	0.56	2017-07-01	2016-07-01	0	374544	210848
2017-07-01	2016-07-01	stem_ep	0.46	2018-07-01	2017-07-01	0	370872	171860
2017-07-01	2016-07-01	stem_ep	0.79	2019-07-01	2018-07-01	0	367812	290343
2018-07-01	2017-07-01	stem_ep	0.34	2018-07-01	2017-07-01	0	367236	126052
2018-07-01	2017-07-01	stem_ep	0.7	2019-07-01	2018-07-01	0	364206	253328
2018-07-01	2017-07-01	stem_ep	0.79	2020-07-01	2019-07-01	0	93324	73938
2019-07-01	2018-07-01	stem_ep	0.89	2019-07-01	2018-07-01	0	361201	321482
2019-07-01	2018-07-01	stem_ep	0.96	2020-07-01	2019-07-01	0	92554	89186
2020-07-01	2019-07-01	stem_ep	0.67	2020-07-01	2019-07-01	0	23716	15780
1997-07-01	1996-07-01	wolf	8.89	1997-07-01	1996-07-01	1	1936	17212
1997-07-01	1996-07-01	wolf	10.38	1998-07-01	1997-07-01	1	5632	58488
1997-07-01	1996-07-01	wolf	11.44	1999-07-01	1998-07-01	1	6952	79565
1998-07-01	1997-07-01	wolf	6.06	1998-07-01	1997-07-01	1	16384	99224
1998-07-01	1997-07-01	wolf	6.2	1999-07-01	1998-07-01	1	20224	125422
1998-07-01	1997-07-01	wolf	7.83	2000-07-01	1999-07-01	1	24320	190448
1999-07-01	1998-07-01	wolf	4.06	1999-07-01	1998-07-01	1	24964	101248
1999-07-01	1998-07-01	wolf	4.65	2000-07-01	1999-07-01	1	30020	139600
1999-07-01	1998-07-01	wolf	5.89	2001-07-01	2000-07-01	1	33496	197384
2000-07-01	1999-07-01	wolf	2.68	2000-07-01	1999-07-01	1	36100	96792
2000-07-01	1999-07-01	wolf	4.4	2001-07-01	2000-07-01	1	40280	177130
2000-07-01	1999-07-01	wolf	4.95	2002-07-01	2001-07-01	1	70490	348632
2001-07-01	2000-07-01	wolf	3.87	2001-07-01	2000-07-01	1	44944	174088
2001-07-01	2000-07-01	wolf	5.02	2002-07-01	2001-07-01	1	78652	395197
2001-07-01	2000-07-01	wolf	7.97	2003-07-01	2002-07-01	1	72292	576311
2002-07-01	2001-07-01	wolf	3.6	2002-07-01	2001-07-01	1	137641	495280
2002-07-01	2001-07-01	wolf	6.63	2003-07-01	2002-07-01	1	126511	839302
2002-07-01	2001-07-01	wolf	9.67	2004-07-01	2003-07-01	1	166950	1614679
2003-07-01	2002-07-01	wolf	5.14	2003-07-01	2002-07-01	1	116281	597458
2003-07-01	2002-07-01	wolf	5.9	2004-07-01	2003-07-01	1	153450	904635
2003-07-01	2002-07-01	wolf	8.5	2005-07-01	2004-07-01	1	168795	1434923
2004-07-01	2003-07-01	wolf	4.48	2004-07-01	2003-07-01	1	202500	906870
2004-07-01	2003-07-01	wolf	5.87	2005-07-01	2004-07-01	1	222750	1306998
2004-07-01	2003-07-01	wolf	6.79	2006-07-01	2005-07-01	1	203400	1380308
2005-07-01	2004-07-01	wolf	2.95	2005-07-01	2004-07-01	1	245025	721758
2005-07-01	2004-07-01	wolf	3.4	2006-07-01	2005-07-01	1	223740	760568
2005-07-01	2004-07-01	wolf	4.6	2007-07-01	2006-07-01	1	245520	1128442
2006-07-01	2005-07-01	wolf	2.74	2006-07-01	2005-07-01	1	204304	560426
2006-07-01	2005-07-01	wolf	3.52	2007-07-01	2006-07-01	1	224192	788661
2006-07-01	2005-07-01	wolf	4.36	2008-07-01	2007-07-01	1	213796	931528
2007-07-01	2006-07-01	wolf	3.4	2007-07-01	2006-07-01	1	246016	836614
2007-07-01	2006-07-01	wolf	3.7	2008-07-01	2007-07-01	1	234608	868411
2007-07-01	2006-07-01	wolf	4.72	2009-07-01	2008-07-01	1	257424	1215479
2008-07-01	2007-07-01	wolf	2.84	2008-07-01	2007-07-01	1	223729	636014
2008-07-01	2007-07-01	wolf	3.48	2009-07-01	2008-07-01	1	245487	854418
2008-07-01	2007-07-01	wolf	6.45	2010-07-01	2009-07-01	1	178794	1154052
2009-07-01	2008-07-01	wolf	3.21	2009-07-01	2008-07-01	1	269361	863610
2009-07-01	2008-07-01	wolf	5.25	2010-07-01	2009-07-01	1	196182	1030876
2009-07-01	2008-07-01	wolf	7.51	2011-07-01	2010-07-01	1	280779	2108124
2010-07-01	2009-07-01	wolf	4.62	2010-07-01	2009-07-01	1	142884	659666
2010-07-01	2009-07-01	wolf	6.26	2011-07-01	2010-07-01	1	204498	1280629
2010-07-01	2009-07-01	wolf	6.42	2012-07-01	2011-07-01	1	202986	1303098
2011-07-01	2010-07-01	wolf	5.32	2011-07-01	2010-07-01	1	292681	1557902
2011-07-01	2010-07-01	wolf	6.41	2012-07-01	2011-07-01	1	290517	1862139
2011-07-01	2010-07-01	wolf	8.83	2013-07-01	2012-07-01	1	304583	2688561
2012-07-01	2011-07-01	wolf	5.23	2012-07-01	2011-07-01	1	288369	1508900
2012-07-01	2011-07-01	wolf	6.21	2013-07-01	2012-07-01	1	302331	1878262
2012-07-01	2011-07-01	wolf	7.71	2014-07-01	2013-07-01	1	307164	2367572
2013-07-01	2012-07-01	wolf	4.93	2013-07-01	2012-07-01	1	316969	1563864
2013-07-01	2012-07-01	wolf	4.9	2014-07-01	2013-07-01	1	322036	1577166
2013-07-01	2012-07-01	wolf	6.6	2015-07-01	2014-07-01	1	335548	2213585
2014-07-01	2013-07-01	wolf	3.27	2014-07-01	2013-07-01	1	327184	1071052
2014-07-01	2013-07-01	wolf	4.92	2015-07-01	2014-07-01	1	340912	1675928
2014-07-01	2013-07-01	wolf	5.87	2016-07-01	2015-07-01	1	340912	1999630
2015-07-01	2014-07-01	wolf	4.71	2015-07-01	2014-07-01	1	355216	1671358
2015-07-01	2014-07-01	wolf	5.06	2016-07-01	2015-07-01	1	355216	1797459
2015-07-01	2014-07-01	wolf	6.5	2017-07-01	2016-07-01	1	365944	2378977
2016-07-01	2015-07-01	wolf	4.91	2016-07-01	2015-07-01	1	355216	1742428
2016-07-01	2015-07-01	wolf	6.18	2017-07-01	2016-07-01	1	365944	2261200
2016-07-01	2015-07-01	wolf	7.24	2018-07-01	2017-07-01	1	359984	2607329
2017-07-01	2016-07-01	wolf	6.41	2017-07-01	2016-07-01	1	376996	2416788
2017-07-01	2016-07-01	wolf	7.38	2018-07-01	2017-07-01	1	370856	2735350
2017-07-01	2016-07-01	wolf	8.77	2019-07-01	2018-07-01	1	370856	3251241
2018-07-01	2017-07-01	wolf	7.15	2018-07-01	2017-07-01	1	364816	2608874
2018-07-01	2017-07-01	wolf	8.88	2019-07-01	2018-07-01	1	364816	3241302
2018-07-01	2017-07-01	wolf	9.62	2020-07-01	2019-07-01	1	91808	882793
2019-07-01	2018-07-01	wolf	8.32	2019-07-01	2018-07-01	1	364816	3033982
2019-07-01	2018-07-01	wolf	8.7	2020-07-01	2019-07-01	1	91808	798751
2020-07-01	2019-07-01	wolf	6.32	2020-07-01	2019-07-01	1	23104	146102
1997-07-01	1996-07-01	wolf_nonepitope	2.11	1997-07-01	1996-07-01	1	1936	4082
1997-07-01	1996-07-01	wolf_nonepitope	2.1	1998-07-01	1997-07-01	1	5632	11801
1997-07-01	1996-07-01	wolf_nonepitope	2.93	1999-07-01	1998-07-01	1	6952	20341
1998-07-01	1997-07-01	wolf_nonepitope	1.83	1998-07-01	1997-07-01	1	16384	29938
1998-07-01	1997-07-01	wolf_nonepitope	2.79	1999-07-01	1998-07-01	1	20224	56419
1998-07-01	1997-07-01	wolf_nonepitope	4.18	2000-07-01	1999-07-01	1	24320	101592
1999-07-01	1998-07-01	wolf_nonepitope	3.21	1999-07-01	1998-07-01	1	24964	80060
1999-07-01	1998-07-01	wolf_nonepitope	4.81	2000-07-01	1999-07-01	1	30020	144465
1999-07-01	1998-07-01	wolf_nonepitope	4.59	2001-07-01	2000-07-01	1	33496	153693
2000-07-01	1999-07-01	wolf_nonepitope	3.58	2000-07-01	1999-07-01	1	36100	129252
2000-07-01	1999-07-01	wolf_nonepitope	5.1	2001-07-01	2000-07-01	1	40280	205240
2000-07-01	1999-07-01	wolf_nonepitope	7.67	2002-07-01	2001-07-01	1	70490	540703
2001-07-01	2000-07-01	wolf_nonepitope	4.61	2001-07-01	2000-07-01	1	44944	207368
2001-07-01	2000-07-01	wolf_nonepitope	6.4	2002-07-01	2001-07-01	1	78652	503285
2001-07-01	2000-07-01	wolf_nonepitope	8.36	2003-07-01	2002-07-01	1	72292	604258
2002-07-01	2001-07-01	wolf_nonepitope	5.38	2002-07-01	2001-07-01	1	137641	740494
2002-07-01	2001-07-01	wolf_nonepitope	7.72	2003-07-01	2002-07-01	1	126511	977072
2002-07-01	2001-07-01	wolf_nonepitope	8.57	2004-07-01	2003-07-01	1	166950	1430188
2003-07-01	2002-07-01	wolf_nonepitope	5.36	2003-07-01	2002-07-01	1	116281	622868
2003-07-01	2002-07-01	wolf_nonepitope	4.25	2004-07-01	2003-07-01	1	153450	652465
2003-07-01	2002-07-01	wolf_nonepitope	4.93	2005-07-01	2004-07-01	1	168795	832348
2004-07-01	2003-07-01	wolf_nonepitope	1.98	2004-07-01	2003-07-01	1	202500	401696
2004-07-01	2003-07-01	wolf_nonepitope	2.65	2005-07-01	2004-07-01	1	222750	590410
2004-07-01	2003-07-01	wolf_nonepitope	3.84	2006-07-01	2005-07-01	1	203400	781242
2005-07-01	2004-07-01	wolf_nonepitope	2.36	2005-07-01	2004-07-01	1	245025	578436
2005-07-01	2004-07-01	wolf_nonepitope	3.11	2006-07-01	2005-07-01	1	223740	695431
2005-07-01	2004-07-01	wolf_nonepitope	4.4	2007-07-01	2006-07-01	1	245520	1081479
2006-07-01	2005-07-01	wolf_nonepitope	2.78	2006-07-01	2005-07-01	1	204304	568620
2006-07-01	2005-07-01	wolf_nonepitope	3.61	2007-07-01	2006-07-01	1	224192	808800
2006-07-01	2005-07-01	wolf_nonepitope	4.0	2008-07-01	2007-07-01	1	213796	855768
2007-07-01	2006-07-01	wolf_nonepitope	2.59	2007-07-01	2006-07-01	1	246016	637848
2007-07-01	2006-07-01	wolf_nonepitope	2.54	2008-07-01	2007-07-01	1	234608	595902
2007-07-01	2006-07-01	wolf_nonepitope	3.04	2009-07-01	2008-07-01	1	257424	781482
2008-07-01	2007-07-01	wolf_nonepitope	2.16	2008-07-01	2007-07-01	1	223729	482836
2008-07-01	2007-07-01	wolf_nonepitope	2.44	2009-07-01	2008-07-01	1	245487	599595
2008-07-01	2007-07-01	wolf_nonepitope	2.85	2010-07-01	2009-07-01	1	178794	510360
2009-07-01	2008-07-01	wolf_nonepitope	1.99	2009-07-01	2008-07-01	1	269361	536380
2009-07-01	2008-07-01	wolf_nonepitope	2.2	2010-07-01	2009-07-01	1	196182	431614
2009-07-01	2008-07-01	wolf_nonepitope	2.31	2011-07-01	2010-07-01	1	280779	649264
2010-07-01	2009-07-01	wolf_nonepitope	2.27	2010-07-01	2009-07-01	1	142884	324772
2010-07-01	2009-07-01	wolf_nonepitope	2.41	2011-07-01	2010-07-01	1	204498	492016
2010-07-01	2009-07-01	wolf_nonepitope	3.28	2012-07-01	2011-07-01	1	202986	665899
2011-07-01	2010-07-01	wolf_nonepitope	2.39	2011-07-01	2010-07-01	1	292681	698242
2011-07-01	2010-07-01	wolf_nonepitope	3.17	2012-07-01	2011-07-01	1	290517	921029
2011-07-01	2010-07-01	wolf_nonepitope	3.84	2013-07-01	2012-07-01	1	304583	1169647
2012-07-01	2011-07-01	wolf_nonepitope	2.86	2012-07-01	2011-07-01	1	288369	825218
2012-07-01	2011-07-01	wolf_nonepitope	3.42	2013-07-01	2012-07-01	1	302331	1035191
2012-07-01	2011-07-01	wolf_nonepitope	4.38	2014-07-01	2013-07-01	1	307164	1345899
2013-07-01	2012-07-01	wolf_nonepitope	2.97	2013-07-01	2012-07-01	1	316969	942918
2013-07-01	2012-07-01	wolf_nonepitope	3.45	2014-07-01	2013-07-01	1	322036	1110622
2013-07-01	2012-07-01	wolf_nonepitope	4.73	2015-07-01	2014-07-01	1	335548	1587714
2014-07-01	2013-07-01	wolf_nonepitope	3.26	2014-07-01	2013-07-01	1	327184	1066564
2014-07-01	2013-07-01	wolf_nonepitope	4.06	2015-07-01	2014-07-01	1	340912	1384802
2014-07-01	2013-07-01	wolf_nonepitope	4.84	2016-07-01	2015-07-01	1	340912	1649236
2015-07-01	2014-07-01	wolf_nonepitope	3.32	2015-07-01	2014-07-01	1	355216	1180086
2015-07-01	2014-07-01	wolf_nonepitope	3.54	2016-07-01	2015-07-01	1	355216	1255891
2015-07-01	2014-07-01	wolf_nonepitope	4.17	2017-07-01	2016-07-01	1	365944	1524560
2016-07-01	2015-07-01	wolf_nonepitope	3.27	2016-07-01	2015-07-01	1	355216	1160836
2016-07-01	2015-07-01	wolf_nonepitope	3.5	2017-07-01	2016-07-01	1	365944	1280843
2016-07-01	2015-07-01	wolf_nonepitope	3.12	2018-07-01	2017-07-01	1	359984	1124835
2017-07-01	2016-07-01	wolf_nonepitope	3.22	2017-07-01	2016-07-01	1	376996	1214976
2017-07-01	2016-07-01	wolf_nonepitope	3.04	2018-07-01	2017-07-01	1	370856	1127747
2017-07-01	2016-07-01	wolf_nonepitope	4.69	2019-07-01	2018-07-01	1	370856	1739061
2018-07-01	2017-07-01	wolf_nonepitope	2.67	2018-07-01	2017-07-01	1	364816	973624
2018-07-01	2017-07-01	wolf_nonepitope	4.42	2019-07-01	2018-07-01	1	364816	1611751
2018-07-01	2017-07-01	wolf_nonepitope	4.55	2020-07-01	2019-07-01	1	91808	417383
2019-07-01	2018-07-01	wolf_nonepitope	5.38	2019-07-01	2018-07-01	1	364816	1963596
2019-07-01	2018-07-01	wolf_nonepitope	5.57	2020-07-01	2019-07-01	1	91808	511001
2020-07-01	2019-07-01	wolf_nonepitope	4.32	2020-07-01	2019-07-01	1	23104	99714
1997-07-01	1996-07-01	koel	0.7	1997-07-01	1996-07-01	1	1936	1346
1997-07-01	1996-07-01	koel	1.42	1998-07-01	1997-07-01	1	5632	7989
1997-07-01	1996-07-01	koel	1.63	1999-07-01	1998-07-01	1	6952	11299
1998-07-01	1997-07-01	koel	0.73	1998-07-01	1997-07-01	1	16384	11912
1998-07-01	1997-07-01	koel	0.49	1999-07-01	1998-07-01	1	20224	9918
1998-07-01	1997-07-01	koel	0.48	2000-07-01	1999-07-01	1	24320	11711
1999-07-01	1998-07-01	koel	0.11	1999-07-01	1998-07-01	1	24964	2802
1999-07-01	1998-07-01	koel	0.1	2000-07-01	1999-07-01	1	30020	2944
1999-07-01	1998-07-01	koel	0.09	2001-07-01	2000-07-01	1	33496	2999
2000-07-01	1999-07-01	koel	0.08	2000-07-01	1999-07-01	1	36100	3008
2000-07-01	1999-07-01	koel	0.07	2001-07-01	2000-07-01	1	40280	3012
2000-07-01	1999-07-01	koel	0.11	2002-07-01	2001-07-01	1	70490	7881
2001-07-01	2000-07-01	koel	0.07	2001-07-01	2000-07-01	1	44944	2948
2001-07-01	2000-07-01	koel	0.1	2002-07-01	2001-07-01	1	78652	8071
2001-07-01	2000-07-01	koel	1.48	2003-07-01	2002-07-01	1	72292	107142
2002-07-01	2001-07-01	koel	0.14	2002-07-01	2001-07-01	1	137641	19054
2002-07-01	2001-07-01	koel	1.48	2003-07-01	2002-07-01	1	126511	187473
2002-07-01	2001-07-01	koel	3.0	2004-07-01	2003-07-01	1	166950	501130
2003-07-01	2002-07-01	koel	1.31	2003-07-01	2002-07-01	1	116281	152520
2003-07-01	2002-07-01	koel	1.94	2004-07-01	2003-07-01	1	153450	297808
2003-07-01	2002-07-01	koel	3.81	2005-07-01	2004-07-01	1	168795	643279
2004-07-01	2003-07-01	koel	1.45	2004-07-01	2003-07-01	1	202500	294100
2004-07-01	2003-07-01	koel	2.27	2005-07-01	2004-07-01	1	222750	506076
2004-07-01	2003-07-01	koel	2.93	2006-07-01	2005-07-01	1	203400	595637
2005-07-01	2004-07-01	koel	0.64	2005-07-01	2004-07-01	1	245025	157232
2005-07-01	2004-07-01	koel	1.05	2006-07-01	2005-07-01	1	223740	233896
2005-07-01	2004-07-01	koel	1.11	2007-07-01	2006-07-01	1	245520	272501
2006-07-01	2005-07-01	koel	0.56	2006-07-01	2005-07-01	1	204304	114446
2006-07-01	2005-07-01	koel	0.37	2007-07-01	2006-07-01	1	224192	81910
2006-07-01	2005-07-01	koel	0.4	2008-07-01	2007-07-01	1	213796	85098
2007-07-01	2006-07-01	koel	0.08	2007-07-01	2006-07-01	1	246016	20484
2007-07-01	2006-07-01	koel	0.11	2008-07-01	2007-07-01	1	234608	25010
2007-07-01	2006-07-01	koel	0.64	2009-07-01	2008-07-01	1	257424	165817
2008-07-01	2007-07-01	koel	0.12	2008-07-01	2007-07-01	1	223729	27860
2008-07-01	2007-07-01	koel	0.65	2009-07-01	2008-07-01	1	245487	158801
2008-07-01	2007-07-01	koel	1.89	2010-07-01	2009-07-01	1	178794	338573
2009-07-01	2008-07-01	koel	0.92	2009-07-01	2008-07-01	1	269361	247580
2009-07-01	2008-07-01	koel	1.52	2010-07-01	2009-07-01	1	196182	297465
2009-07-01	2008-07-01	koel	1.63	2011-07-01	2010-07-01	1	280779	458335
2010-07-01	2009-07-01	koel	0.35	2010-07-01	2009-07-01	1	142884	49454
2010-07-01	2009-07-01	koel	0.27	2011-07-01	2010-07-01	1	204498	54276
2010-07-01	2009-07-01	koel	0.68	2012-07-01	2011-07-01	1	202986	137229
2011-07-01	2010-07-01	koel	0.15	2011-07-01	2010-07-01	1	292681	44550
2011-07-01	2010-07-01	koel	0.5	2012-07-01	2011-07-01	1	290517	146633
2011-07-01	2010-07-01	koel	0.76	2013-07-01	2012-07-01	1	304583	231733
2012-07-01	2011-07-01	koel	0.51	2012-07-01	2011-07-01	1	288369	148356
2012-07-01	2011-07-01	koel	0.53	2013-07-01	2012-07-01	1	302331	159005
2012-07-01	2011-07-01	koel	0.8	2014-07-01	2013-07-01	1	307164	244967
2013-07-01	2012-07-01	koel	0.36	2013-07-01	2012-07-01	1	316969	114972
2013-07-01	2012-07-01	koel	0.51	2014-07-01	2013-07-01	1	322036	163124
2013-07-01	2012-07-01	koel	1.06	2015-07-01	2014-07-01	1	335548	354592
2014-07-01	2013-07-01	koel	0.45	2014-07-01	2013-07-01	1	327184	146920
2014-07-01	2013-07-01	koel	0.78	2015-07-01	2014-07-01	1	340912	265589
2014-07-01	2013-07-01	koel	0.92	2016-07-01	2015-07-01	1	340912	315289
2015-07-01	2014-07-01	koel	0.57	2015-07-01	2014-07-01	1	355216	203948
2015-07-01	2014-07-01	koel	0.55	2016-07-01	2015-07-01	1	355216	196281
2015-07-01	2014-07-01	koel	0.58	2017-07-01	2016-07-01	1	365944	212705
2016-07-01	2015-07-01	koel	0.48	2016-07-01	2015-07-01	1	355216	169226
2016-07-01	2015-07-01	koel	0.49	2017-07-01	2016-07-01	1	365944	179698
2016-07-01	2015-07-01	koel	0.45	2018-07-01	2017-07-01	1	359984	163320
2017-07-01	2016-07-01	koel	0.47	2017-07-01	2016-07-01	1	376996	177518
2017-07-01	2016-07-01	koel	0.43	2018-07-01	2017-07-01	1	370856	158407
2017-07-01	2016-07-01	koel	0.79	2019-07-01	2018-07-01	1	370856	291144
2018-07-01	2017-07-01	koel	0.38	2018-07-01	2017-07-01	1	364816	138478
2018-07-01	2017-07-01	koel	0.76	2019-07-01	2018-07-01	1	364816	277238
2018-07-01	2017-07-01	koel	0.53	2020-07-01	2019-07-01	1	91808	48366
2019-07-01	2018-07-01	koel	0.91	2019-07-01	2018-07-01	1	364816	332910
2019-07-01	2018-07-01	koel	0.82	2020-07-01	2019-07-01	1	91808	75396
2020-07-01	2019-07-01	koel	0.62	2020-07-01	2019-07-01	1	23104	14438
1997-07-01	1996-07-01	stem	1.47	1997-07-01	1996-07-01	1	1936	2850
1997-07-01	1996-07-01	stem	1.46	1998-07-01	1997-07-01	1	5632	8245
1997-07-01	1996-07-01	stem	1.95	1999-07-01	1998-07-01	1	6952	13579
1998-07-01	1997-07-01	stem	1.33	1998-07-01	1997-07-01	1	16384	21770
1998-07-01	1997-07-01	stem	1.87	1999-07-01	1998-07-01	1	20224	37916
1998-07-01	1997-07-01	stem	2.83	2000-07-01	1999-07-01	1	24320	68762
1999-07-01	1998-07-01	stem	2.06	1999-07-01	1998-07-01	1	24964	51346
1999-07-01	1998-07-01	stem	3.19	2000-07-01	1999-07-01	1	30020	95717
1999-07-01	1998-07-01	stem	3.34	2001-07-01	2000-07-01	1	33496	111773
2000-07-01	1999-07-01	stem	2.37	2000-07-01	1999-07-01	1	36100	85486
2000-07-01	1999-07-01	stem	3.75	2001-07-01	2000-07-01	1	40280	151227
2000-07-01	1999-07-01	stem	4.67	2002-07-01	2001-07-01	1	70490	329178
2001-07-01	2000-07-01	stem	3.23	2001-07-01	2000-07-01	1	44944	145180
2001-07-01	2000-07-01	stem	3.81	2002-07-01	2001-07-01	1	78652	299405
2001-07-01	2000-07-01	stem	4.41	2003-07-01	2002-07-01	1	72292	319041
2002-07-01	2001-07-01	stem	3.2	2002-07-01	2001-07-01	1	137641	441130
2002-07-01	2001-07-01	stem	4.46	2003-07-01	2002-07-01	1	126511	564292
2002-07-01	2001-07-01	stem	4.66	2004-07-01	2003-07-01	1	166950	778494
2003-07-01	2002-07-01	stem	3.39	2003-07-01	2002-07-01	1	116281	393988
2003-07-01	2002-07-01	stem	2.75	2004-07-01	2003-07-01	1	153450	421317
2003-07-01	2002-07-01	stem	3.34	2005-07-01	2004-07-01	1	168795	564184
2004-07-01	2003-07-01	stem	1.46	2004-07-01	2003-07-01	1	202500	294676
2004-07-01	2003-07-01	stem	2.0	2005-07-01	2004-07-01	1	222750	446381
2004-07-01	2003-07-01	stem	2.59	2006-07-01	2005-07-01	1	203400	527792
2005-07-01	2004-07-01	stem	1.63	2005-07-01	2004-07-01	1	245025	400114
2005-07-01	2004-07-01	stem	1.94	2006-07-01	2005-07-01	1	223740	433971
2005-07-01	2004-07-01	stem	3.55	2007-07-01	2006-07-01	1	245520	870496
2006-07-01	2005-07-01	stem	1.91	2006-07-01	2005-07-01	1	204304	391070
2006-07-01	2005-07-01	stem	3.12	2007-07-01	2006-07-01	1	224192	699694
2006-07-01	2005-07-01	stem	3.68	2008-07-01	2007-07-01	1	213796	787801
2007-07-01	2006-07-01	stem	2.47	2007-07-01	2006-07-01	1	246016	606772
2007-07-01	2006-07-01	stem	2.37	2008-07-01	2007-07-01	1	234608	556817
2007-07-01	2006-07-01	stem	2.88	2009-07-01	2008-07-01	1	257424	742423
2008-07-01	2007-07-01	stem	1.71	2008-07-01	2007-07-01	1	223729	381532
2008-07-01	2007-07-01	stem	1.94	2009-07-01	2008-07-01	1	245487	477273
2008-07-01	2007-07-01	stem	2.63	2010-07-01	2009-07-01	1	178794	469514
2009-07-01	2008-07-01	stem	1.46	2009-07-01	2008-07-01	1	269361	393616
2009-07-01	2008-07-01	stem	1.93	2010-07-01	2009-07-01	1	196182	377975
2009-07-01	2008-07-01	stem	2.56	2011-07-01	2010-07-01	1	280779	719313
2010-07-01	2009-07-01	stem	2.11	2010-07-01	2009-07-01	1	142884	301006
2010-07-01	2009-07-01	stem	2.74	2011-07-01	2010-07-01	1	204498	559402
2010-07-01	2009-07-01	stem	3.47	2012-07-01	2011-07-01	1	202986	703467
2011-07-01	2010-07-01	stem	2.8	2011-07-01	2010-07-01	1	292681	818238
2011-07-01	2010-07-01	stem	3.78	2012-07-01	2011-07-01	1	290517	1097746
2011-07-01	2010-07-01	stem	5.79	2013-07-01	2012-07-01	1	304583	1764128
2012-07-01	2011-07-01	stem	3.68	2012-07-01	2011-07-01	1	288369	1062262
2012-07-01	2011-07-01	stem	5.0	2013-07-01	2012-07-01	1	302331	1512503
2012-07-01	2011-07-01	stem	5.98	2014-07-01	2013-07-01	1	307164	1837554
2013-07-01	2012-07-01	stem	3.85	2013-07-01	2012-07-01	1	316969	1219810
2013-07-01	2012-07-01	stem	3.59	2014-07-01	2013-07-01	1	322036	1157075
2013-07-01	2012-07-01	stem	4.44	2015-07-01	2014-07-01	1	335548	1491380
2014-07-01	2013-07-01	stem	2.44	2014-07-01	2013-07-01	1	327184	799582
2014-07-01	2013-07-01	stem	3.05	2015-07-01	2014-07-01	1	340912	1040880
2014-07-01	2013-07-01	stem	3.83	2016-07-01	2015-07-01	1	340912	1305566
2015-07-01	2014-07-01	stem	2.55	2015-07-01	2014-07-01	1	355216	905120
2015-07-01	2014-07-01	stem	2.94	2016-07-01	2015-07-01	1	355216	1044137
2015-07-01	2014-07-01	stem	3.56	2017-07-01	2016-07-01	1	365944	1304084
2016-07-01	2015-07-01	stem	2.89	2016-07-01	2015-07-01	1	355216	1028294
2016-07-01	2015-07-01	stem	3.19	2017-07-01	2016-07-01	1	365944	1167427
2016-07-01	2015-07-01	stem	2.78	2018-07-01	2017-07-01	1	359984	999079
2017-07-01	2016-07-01	stem	3.0	2017-07-01	2016-07-01	1	376996	1130820
2017-07-01	2016-07-01	stem	2.76	2018-07-01	2017-07-01	1	370856	1023333
